,smiles,id,hlogp,MW,logP,HBD,HBA,TPSA,qed,RotableBonds
7318,N1(C[C@@H](OC2C=CC=NC=2)C[C@H]1C(NCCOC)=O)C(=O)CCC1C(C)=NN(C)C=1C,MCULE-6032239331,H31P110,429.5210000000002,1.1756400000000002,1.0,7.0,98.58,0.6012228316242944,9.0
7319,S(=O)(=O)(C1C=CC(=C(OC)C=1)OC)N1CCC(CC(=O)NCC2=CC=CC=C2)C1,MCULE-9606667125,H29P240,418.51500000000016,2.4209000000000005,1.0,5.0,84.94000000000001,0.71172012495079,8.0
7320,N1C(=O)/C(/SC=1S)=C/C1=CC=C(C=C1)OC,MCULE-8525616303,H16P250,251.332,2.595300000000001,1.0,3.0,38.66,0.6483555767959884,2.0
7321,CC1C(C(N2CCN(C3=C(F)C=CC=C3)CC2)=O)=C(C)N(C2=CC=C(F)C=C2)N=1,MCULE-7823852690,H29P370,396.4410000000001,3.7297400000000014,0.0,4.0,41.370000000000005,0.6775141362522031,3.0
7322,C12N=CNC1=NC=NC=2N1CCCC(C(=O)NCC2C=CC=C(Cl)C=2)C1,MCULE-6662737097,H26P250,370.8440000000001,2.5391000000000004,2.0,5.0,86.80000000000001,0.7365654864550245,4.0
7323,C1(NC(C2=CC=NC=C2)=O)SC(=C(C2=CC=C(C=C2)F)C=1C#N)C,MCULE-7796994962,H24P430,337.379,4.3816000000000015,1.0,4.0,65.78,0.7710200175970279,3.0
7324,C12N(C3=CC=C(C=C3)C)N=C(C)C=1SC(N1CCCC(C(=O)NCC3=CC=C(C=C3)SC)C1)=N2,MCULE-3315820767,H34P500,491.6860000000002,5.353540000000005,1.0,7.0,63.05,0.3683341805387733,6.0
7325,S(=O)(=O)(NC1=CC=C2C(=C1)N=C(N2C)C1C=CC(=CC=1)C(NC)=O)C1C(C)=CC(=C(C)C=1)C,MCULE-2142994758,H33P430,462.5750000000003,4.325960000000004,2.0,5.0,93.09,0.4617902552078008,5.0
7326,C1(CN2CCN(CC2)C2=CC=CC=C2F)=C(C2=CC=C(C=C2)Cl)N=C2C=CC(Cl)=CN12,MCULE-8910139712,H31P500,455.3640000000002,5.769400000000005,0.0,4.0,23.78,0.390577515411581,4.0
7327,OCC1(NC(C2COCC2)=O)COCC1,MCULE-5907661353,H15M000,215.249,-0.7095,2.0,4.0,67.78999999999999,0.6523922001075081,3.0
7328,COCCNC1=CN=C(C#N)C=C1,MCULE-4477684124,H13P100,177.207,1.01158,1.0,4.0,57.94,0.6971934558268719,4.0
7329,CC1N=C(NC(C2=C3C(N(N=C3C)C)=NC(C3CC3)=C2)=O)SN=1,MCULE-7249397124,H23P250,328.40099999999995,2.5663400000000003,1.0,7.0,85.59,0.7984008756267335,3.0
7330,N1(CCC)C(=O)C(SC1=S)=CC1=CC=CC(=C1)OC1C=CC=CC=1,MCULE-7580713399,H24P500,355.4840000000001,5.090100000000004,0.0,4.0,29.540000000000003,0.5518072979869332,5.0
7331,C1(C2CCCCCCC=2N=C(N)C=1C#N)C1C(C)=CC(=C(COC2C=CC=CC=2Br)C=1)C,MCULE-1859660434,H32P600,490.44500000000016,6.819820000000005,1.0,4.0,71.92999999999999,0.4356994980900946,4.0
7332,C1(NC(=O)C2CCOC2)C2=C(C=CC=C2N(C2C=CC(=CC=2)F)N=1)N1CCOC1=O,MCULE-6573191443,H30P300,410.4050000000002,3.0962000000000014,1.0,6.0,85.69,0.7144734013643854,4.0
7333,C1(Cl)C=C(Cl)C=CC=1COC1=CC=C(C=C1)CNC1CCCC1,MCULE-6456065099,H23P500,350.2890000000002,5.604600000000005,1.0,2.0,21.26,0.7316652645279378,6.0
7334,N1(C2C=CC=CC=2)C(=O)C(SC1=O)=CC1=CC(Cl)=CC(Cl)=C1O,MCULE-8125223810,H23P490,366.225,4.939900000000002,1.0,4.0,57.61,0.7652339991318363,2.0
7335,C1(NC(=O)C2C=CC3C(=NSN=3)C=2)=C(C=CC2=NSN=C12)NC(=O)C1C=CC2C(=NSN=2)C=1,MCULE-7336829729,H33P420,490.5550000000002,4.205300000000001,2.0,11.0,135.54000000000002,0.3751605292140074,4.0
7336,N1NC=CC=1CNC(=O)C(C)N1CCCCCC1,MCULE-7970548402,H18P120,250.34599999999995,1.2903999999999995,2.0,3.0,61.02,0.8462211829530104,4.0
7337,C1(=CC2C=CC=C(CC=C)C=2OC1=O)C(=O)N1CCN(CC1)CC1=CC=CC=C1,MCULE-7297006837,H29P340,388.4670000000001,3.4795000000000025,0.0,4.0,53.760000000000005,0.4960485714684119,5.0
7338,NC(C1C(C(N2OCCCC2)=O)=NC=CN=1)=O,MCULE-1952707915,H17M000,236.231,-0.2569000000000001,1.0,5.0,98.41,0.7625158981755846,2.0
7339,S(=O)(=O)(N1CCN(CC1)C(OCC)=O)N1CCCC(C(=O)NCC2C=C(OC)C=CC=2OC)C1,MCULE-3433696773,H34P100,498.6020000000003,1.0509000000000022,1.0,7.0,117.72000000000004,0.5692696434319864,8.0
7340,C1(=CC=NN1CC)C(=O)N1C[C@@H]2[C@@](COC)(CCN(C3=CC=C(C(=C3)C(F)(F)F)C#N)C2)C1,MCULE-5999023583,H33P340,461.4880000000001,3.4085800000000024,0.0,6.0,74.39,0.6824320302853808,5.0
7341,C12N(C3C=CC=CC=3)CN(CN1C(C1C(=CC=NC=1N=2)C1=CC=CC=C1)=O)CCC,MCULE-4932043974,H30P420,397.48200000000014,4.237200000000004,0.0,6.0,54.26,0.5156276235701396,4.0
7342,C(CC1C=CC=CC=1)(NC(COC1=CC=CC=C1)=O)C(OCC)=O,MCULE-5458117407,H24P230,327.3800000000001,2.356,1.0,4.0,64.63,0.7560724294265835,8.0
7343,C12CN(CCCN1N=C(CNC(=O)CCNC(C)=O)C=2)CC(C)C,MCULE-1433040433,H24P080,335.4520000000001,0.8872000000000009,2.0,5.0,79.26,0.7754450798101593,7.0
7344,S(=O)(=O)(C1C=CC(=CC=1)NC(=S)NC1=CC=CC2C=CC=CC1=2)NC1C=C(ON=1)C,MCULE-1123450445,H30P470,438.53400000000016,4.745920000000003,3.0,5.0,96.26,0.387145221206578,5.0
7345,CC1=C(C)C(NC(CN(C(C2C3=C(C=CC=C3)C(=O)N(C)N=2)=O)CC2OCCC2)=O)=CC=C1,MCULE-2623967467,H33P280,448.5230000000003,2.810240000000001,1.0,6.0,93.53,0.6259592891303172,6.0
7346,C1(ON=C(CC(C)C)C=1)C(=O)N1CCOCC1C1NN=CC=1C,MCULE-7926138358,H23P210,318.37699999999995,2.11832,1.0,5.0,84.25000000000001,0.9331584743124848,4.0
7347,C1(=C(C)N(N=N1)CC1C=CC=CC=1)C1=NOC(C2C=CC=C(C=2)C(OC)=O)=N1,MCULE-2275263238,H28P310,375.38800000000015,3.138420000000001,0.0,8.0,95.93,0.4944453932765095,5.0
7348,CC1N(C2CN(C(C3C(=O)NC(C(C)(C)C)=NC=3C)=O)CC2)C2=C(CCCC2)N=1,MCULE-4311078963,H29P280,397.5230000000004,2.8467400000000014,1.0,5.0,83.88000000000001,0.8445290796741401,2.0
7349,N1C(=CC=CC=1C(O)=O)C1=CC=C2C(C=CC=N2)=C1,MCULE-6517738623,H19P290,250.257,2.995,1.0,3.0,63.080000000000005,0.7589846918783367,2.0
7350,N1C(=O)NC(CC)(C2CCN(CC2)C(=O)CC2=CSC3=NCCN32)C1=O,MCULE-2138498782,H26P080,377.4700000000001,0.8631,2.0,6.0,94.11,0.7090483380941826,4.0
7351,C[C@]12CC[C@H](OS(O)(=O)=O)CC1=CC[C@@]1([H])[C@]3([H])CCC(=O)[C@@]3(C)CC[C@]21[H],MCULE-6496461258,H25P370,368.4950000000002,3.7063000000000033,1.0,4.0,80.67,0.5935445369999771,2.0
7352,C12N(C=CC=C1NS(=O)(=O)C1C=CC=C(C=1)C#N)N=C(C1CC1)N=2,MCULE-3389089574,H24P220,339.3800000000001,2.27918,1.0,6.0,100.15,0.7857482459474722,4.0
7353,CC1N(C(CN(S(C2=C(C)ON=C2C)(=O)=O)C)=O)C(C)CCC1,MCULE-4976321174,H23P170,343.4490000000001,1.70144,0.0,5.0,83.72,0.8307076231228974,4.0
7354,S1(CCC(C1)N[C@@H](C)C(O)=O)(=O)=O,MCULE-2585890188,H13M000,207.251,-0.7637999999999994,2.0,4.0,83.47,0.6350239332382863,3.0
7355,C1(N2CC[C@H]([C@](CCCOC)(CO)C2)O)=NN=NN1C1C=CC=CC=1.OC=O,MCULE-2077322907,H28P030,393.4440000000001,0.3394000000000001,3.0,9.0,133.83,0.4494935143941181,7.0
7356,N1(C2CCCCC2)CN(C2CCCCC2)CN(C2CCCCC2)C1,MCULE-1972871872,H24P470,333.5640000000002,4.776600000000005,0.0,3.0,9.72,0.7359267362302572,3.0
7357,C(=O)(N1CCC(CC1)CCC(NCCN1CCN(CC1)CC)=O)C1C=CC=CC=1F,MCULE-4266423254,H30P220,418.5570000000002,2.211800000000001,1.0,4.0,55.89000000000001,0.7034147961970751,8.0
7358,CC1C(C)=CC(S(N2CCC(C(N3[C@H](CO)C[C@H](F)C3)=O)CC2)(=O)=O)=CC=1,MCULE-3410441275,H27P160,398.50000000000017,1.63544,1.0,4.0,77.92,0.8363913936683266,4.0
7359,C1(C(C(C)C)N2CCN(CC2)C2C=CC=CC=2F)=NN=NN1C(C)(C)C,MCULE-4225516317,H26P300,360.4810000000001,3.086500000000002,0.0,6.0,50.080000000000005,0.8385798896525997,4.0
7360,O=C(C(CC(=O)C1C=CC=CC=1)O)O,MCULE-6836799308,H14P070,194.186,0.7049,2.0,3.0,74.60000000000001,0.6918356379899496,4.0
7361,N12CCC(CCC1=NN=C2C1CC1)NC(=O)C1=CC=CO1,MCULE-8825425856,H21P180,286.33500000000004,1.8834,1.0,5.0,72.95,0.9347207750161892,3.0
7362,C1(C=CC(=C(OC)C=1)OC)C(CCSC1C=CC(=CC=1)C)=O,MCULE-2650329814,H22P430,316.422,4.377320000000004,0.0,4.0,35.53,0.5608696629183135,7.0
7363,CC1C(OCC(N(CC#N)C)=O)CCCC1,MCULE-8443180603,H16P150,224.304,1.5636799999999995,0.0,3.0,53.33,0.6809254985527152,4.0
7364,C1(OCCSC=1C1C=CC=CC=1)C(O)=O,MCULE-8381465801,H15P220,222.265,2.2032,1.0,3.0,46.53,0.8329102539092957,2.0
7365,C(CC1C=CC=C(F)C=1)(NC(CCCCCC)=O)C(O)=O,MCULE-7117651752,H21P290,295.3539999999999,2.9080000000000013,2.0,2.0,66.4,0.6883687697585117,9.0
7366,BrC1=CC=C(CCC(NC2SC3=C(CCCC3=O)N=2)=O)C=C1,MCULE-1030972733,H22P390,379.27900000000017,3.9959000000000016,1.0,4.0,59.06,0.8738739479477042,4.0
7367,S(NCC=C)(=O)(=O)C1=CC=C2C(=C1)N(C)C(CO2)=O,MCULE-6973066216,H19P050,282.321,0.5061,1.0,4.0,75.71000000000001,0.8162580722503322,4.0
7368,[C@@]1(CC2=CC=CC=C2)([C@@H](O)CCN(CC2=CC(=C(C)O2)C)C1)C(O)=O,MCULE-8133669662,H25P270,343.42300000000006,2.77674,2.0,4.0,73.91,0.8731745617915808,5.0
7369,C(=C/C1C=CC(=CC=1)C)(\C(O)=O)/NC(C1C=CC=CC=1)=O,MCULE-1370972941,H21P280,281.31100000000004,2.8505200000000004,2.0,2.0,66.4,0.8468018532436101,4.0
7370,N1(C[C@@H]([C@H](CN2CCN(CC2)CC)C1)CO)C1=CC=C(C=N1)Cl,MCULE-3724831867,H23P140,338.88300000000004,1.4172000000000005,1.0,5.0,42.84,0.8791943395116015,5.0
7371,O=S(C1C=C2C(OCCO2)=CC=1)(N1C2N(N=CC=2)CCC1)=O,MCULE-8331248565,H22P120,321.3580000000001,1.2533,0.0,6.0,73.66,0.8322160873557151,2.0
7372,C1(CN(CCO)CCC(C)CCCC(C)(C)O)=CN=CN1C,MCULE-3141212644,H22P210,311.47,2.1818,2.0,5.0,61.52,0.6574317527158364,11.0
7373,CC1CC2=C(C(C(NC3CCC(C(NC(N)=O)=O)CC3)=O)=CS2)CC1,MCULE-9579562285,H25P230,363.4830000000002,2.3564,3.0,4.0,101.29,0.768118391285817,3.0
7374,C12(CN(C1)C(NCCC1C=CC=CC=1)=O)CN(CC2C1ON=C(C)N=1)C(COC)=O,MCULE-7276775141,H30P120,413.4780000000002,1.2045199999999994,1.0,6.0,100.8,0.7639053370797142,6.0
7375,CN(S(N1CCN(C(NC2C=NC=CC=2)=O)CC1)(=O)=O)C1CCCCC1,MCULE-7125397833,H26P170,381.5020000000004,1.7403999999999995,1.0,4.0,85.85,0.8607586958885132,4.0
7376,S1C(C)=CC=C1CN(CC=C)C(CCC(=O)NC1CCCC1)=O,MCULE-5963774005,H23P340,334.4850000000001,3.410120000000002,1.0,3.0,49.41,0.740742413840271,8.0
7377,CC1C2=C(N=C3N(C2=O)CCC3)SC=1C(N1CC(C)(C)OCC1)=O,MCULE-6339370064,H24P190,347.44000000000017,1.96362,0.0,6.0,64.43,0.7910312074284706,1.0
7378,C1=CC2CC1C(C2)CNC(C)(CO)CO,MCULE-4989512358,H15P050,211.305,0.5314999999999999,3.0,3.0,52.49,0.5815029189894861,5.0
7379,C1(N=CC=CN=1)N1CCN(CC1)CCNC(=O)[C@H]1CC[C@H]([C@H](N)C1)O,MCULE-6499575986,H25M000,348.45100000000014,-0.7968999999999962,3.0,7.0,107.61,0.6394784121903169,5.0
7380,C12NC(C)=C(C(C3C=CC(=CC=3)OC)N1N=C(SC)N=2)C(OCCOC)=O,MCULE-6093558870,H27P240,390.4650000000002,2.4871,1.0,9.0,87.5,0.4383073062570403,7.0
7381,C12N=C(SC=1C(N(CC)C(SCC(=O)NC1=CC=CC(Cl)=C1)=N2)=O)N1CCCC1,MCULE-8670343758,H29P380,449.98900000000026,3.857300000000002,1.0,8.0,80.11999999999999,0.4543703635881878,6.0
7382,C12C(C3C=CC=CC=3)=C(SC=1N=C(SCC(=O)C1=CC=C3C(OCCO3)=C1)N(CC=C)C2=O)C,MCULE-4239753881,H34P500,490.6060000000004,5.365620000000003,0.0,8.0,70.42,0.1502270374479815,7.0
7383,CC1=C(N2N=CN=C2)C=CC(C(N2C3C(CCCC3)NC(=O)C2)=O)=C1,MCULE-1638211402,H25P140,339.39900000000006,1.4589199999999996,1.0,5.0,80.12,0.8981590869385203,2.0
7384,CC1=NSC(NC(C2=C(C)C=C(Br)C=C2)=O)=C1,MCULE-5011363557,H17P370,311.20400000000006,3.774740000000002,1.0,3.0,41.99,0.9169807934776452,2.0
7385,C1(CN(C)C(=O)NC2=CC=CC(Cl)=C2)N(CC)C2C(=CC(=CC=2)C(=O)N(C)C)N=1,MCULE-7882570847,H29P400,413.90900000000016,4.075300000000003,1.0,4.0,70.47,0.6847863196239315,5.0
7386,N1=C(N(C)C)C=C(N=C1N1CCN(CC1)C(=O)C1C=CC(=CC=1)C)C,MCULE-3788529344,H25P210,339.443,2.12184,0.0,5.0,52.57000000000001,0.8573156405941078,3.0
7387,N1(CC(=O)N(C2C=CC=CC=2)C2(CCCCC2)C(=O)NC2=CC=C(C=C2)OC)N=NN=C1N,MCULE-3673197058,H33P260,449.5150000000001,2.6387,2.0,8.0,128.26000000000002,0.5672960610612889,7.0
7388,C12C3CC(C)(C)OCC=3SC=1N(C(=O)N(CC(NCCCCN)=O)C2=O)C,MCULE-2900130463,H27P040,394.4970000000002,0.4681000000000009,2.0,8.0,108.35,0.6925379433565956,6.0
7389,C(=O)([C@@H]1CCC[C@H](N)C1)N1CCC2(CC1)COC(=O)O2.Cl,MCULE-7011080103,H20P100,318.801,1.4537000000000002,1.0,5.0,81.86,0.7400422222342631,1.0
7390,N1(C(C)CCC2C=CC=CC=2)C(C2C(=CC=CC=2)C1=O)C(=O)NC1CCCCCCC1,MCULE-9488706748,H31P500,418.5810000000004,5.433900000000005,1.0,2.0,49.41,0.6795687138950972,6.0
7391,N1(C2=CC=CC=C2N=N1)CC(=O)N(C1=CC=C(Cl)C=C1)C(C(NCCC(C)C)=O)C1=CC=CO1,MCULE-3418777311,H34P460,479.96800000000025,4.614500000000003,1.0,6.0,93.26,0.3779703278540421,9.0
7392,N1(C2C=CC(=CC=2)C(OC)=O)N=NN=C1SCC(=O)C1=CC=C(C=C1)NC(C)=O,MCULE-9716482641,H29P230,411.44300000000015,2.3823000000000008,1.0,9.0,116.07,0.357848621184344,7.0
7393,N1(N=C(N=C1NCC1=C(C=CC=C1Cl)F)NCC1=C(C=CC=C1Cl)F)C(=O)C1=CC=CO1,MCULE-3491423587,H32P500,478.2860000000002,5.368800000000002,2.0,7.0,84.98,0.3717851439517017,7.0
7394,C1(C(=O)OC2=C(C=CC=C2)N=1)C(C(C1=CC=CC=C1)=O)=NNC1=CC=CC=C1,MCULE-2785052390,H28P380,369.38000000000005,3.887100000000002,1.0,6.0,84.56,0.3277290962536255,5.0
7395,S(=O)(=O)(CCSC1=CC=CC(=C1)C(=O)NC1=CC=CC(=C1)N(=O)=O)C1C=CC(=CC=1)OC,MCULE-2610722995,H32P440,472.5440000000002,4.421700000000003,1.0,7.0,115.61,0.2783246907703119,9.0
7396,ClC1=C(CC(N2CC3C(CCC3)C2)=O)C=CC=C1,MCULE-8369821805,H18P310,263.768,3.141000000000002,0.0,1.0,20.31,0.8027901795474094,2.0
7397,N1(C(=O)C2C=CC(=CC=2)Cl)N=C(N=C1SCC1C=CC=CC=1)C1=CC=CO1,MCULE-4547023773,H27P500,395.8710000000001,5.172300000000004,0.0,6.0,60.92,0.4359504452912719,5.0
7398,CC1(CC1)CCNS(N1CC(C)(C)OCC1)(=O)=O,MCULE-6746907090,H18P110,276.402,1.1218,1.0,3.0,58.64,0.8184536006619955,5.0
7399,C1(C(=O)N(C)C(C)C)SC2=C(C(NCCCOC)=NC=N2)C=1C,MCULE-2239087135,H23P290,336.461,2.9285200000000016,1.0,6.0,67.35000000000001,0.7875236290101474,7.0
7400,CCCCCCCCCCCCCC(OCC(CO)OC(CCCCCCCCCCC)=O)=O,MCULE-6330550634,H34P800,484.76200000000046,8.05570000000001,1.0,5.0,72.83,0.0992455563205403,26.0
7401,C(=O)(C1C=CC=CC=1CC1=CC=C(C=C1)C)N[C@@H]1COCC[C@H]1O,MCULE-4274531613,H24P240,325.40800000000013,2.4654200000000004,2.0,3.0,58.56,0.9077571911863213,4.0
7402,ClC1C2C3NC=CC=3C=CC=2SC=1,MCULE-4829502523,H13P400,207.685,4.0360000000000005,1.0,1.0,15.79,0.5729029398180793,0.0
7403,C1(=C(CC)N=C(C2N=CC=CN=2)S1)C(=O)N1CCC2=C(N=C(NC2=O)C)C1,MCULE-5310976974,H27P170,382.4490000000002,1.7527199999999998,1.0,7.0,104.73,0.7399365429664919,3.0
7404,CC(C1C(O)CN(S(C2C=C3C(OCO3)=CC=2)(=O)=O)CC1)(C)C,MCULE-7432156199,H23P180,341.42900000000014,1.8329,1.0,5.0,76.07000000000001,0.8880806560715262,2.0
7405,N1=C(C2CCCC2)ON=C1CN(CC)CC1ON=C(CC)N=1,MCULE-9498143905,H22P260,305.38200000000006,2.694700000000001,0.0,7.0,81.08,0.77745377301421,7.0
7406,C(COC1C=CC=C2C=CC=CC=12)(=O)NCC1=CC=CC=N1,MCULE-5773170295,H22P290,292.338,2.9300000000000006,1.0,3.0,51.22,0.786351366344226,5.0
7407,COC1=C(OC)C(C(NCC2(C3=CC=CC=C3)CCC2)=O)=CC=C1,MCULE-1431893438,H24P350,325.4080000000001,3.555500000000002,1.0,3.0,47.56,0.8832818880249995,6.0
7408,S(NCCO)(=O)(=O)C1=C(C)C=CC(=C1)C1C2=CC=CC=C2C(=NN=1)NC1=CC=C(C=C1)C(N)=O,MCULE-2537415996,H34P270,477.54600000000016,2.7183200000000003,4.0,7.0,147.3,0.3049614283402245,8.0
7409,N1(C=CC=C1C=C(C1C=CC=CC=1)C#N)C1=CC=CC(=C1)C(O)=O,MCULE-9526175273,H24P420,314.34400000000005,4.2396800000000034,1.0,3.0,66.02000000000001,0.7324461305185525,4.0
7410,N[C@@H](C1C=C(Br)C(OC)=CC=1)CN,MCULE-9762993183,H13P140,245.12,1.4162,2.0,3.0,61.27,0.8459718767889594,3.0
7411,O=C(CC1N=CC(F)=CN=1)OC(C)(C)C,MCULE-7560404626,H15P140,212.224,1.4998999999999998,0.0,4.0,52.08,0.6969473629215228,2.0
7412,C1(N(C)C)SC(=CN=1)CN1CCCCC1CCC1C=CC(=CC=1)O,MCULE-8518011765,H24P390,345.512,3.9020000000000032,1.0,5.0,39.60000000000001,0.8617385371879971,6.0
7413,C1(C(F)(F)F)=NNC(CNC(=O)[C@@]2(C[C@H]3N[C@@H]2CC3)C/C=C(\C)/C)=N1.CC(=O)O,MCULE-1817024375,H25P230,417.4320000000003,2.3976,4.0,5.0,120.0,0.5463424693305863,5.0
7414,N1C(NN=CC(C)C)=NN=C1SC(C)C,MCULE-9760897166,H15P230,227.337,2.3589,2.0,5.0,65.96000000000001,0.4601912210360906,5.0
7415,C1(CC(=O)OC)CCN(CC(F)F)CC1,MCULE-3764001283,H15P150,221.247,1.5266000000000002,0.0,3.0,29.54,0.674109028512848,4.0
7416,C1(OC(=NC=1C#N)C1=CC=CS1)S(C1C=CC=CC=1)(=O)=O,MCULE-9798749625,H21P310,316.36300000000006,3.1075800000000022,0.0,6.0,83.96000000000001,0.7409949208545363,3.0
7417,CC(S(C1=CC=C(CC(NC2=NOC=C2)=O)C=C1)(=O)=O)C,MCULE-4097824246,H21P200,308.35900000000004,2.0379,1.0,5.0,89.27000000000001,0.9126257481389022,5.0
7418,C1(=NN=C(N2CCN(CC2)CC)S1)N1C=CC=C1C(=O)NCC1=CC=C(C=C1)OC,MCULE-5291050480,H30P240,426.5460000000002,2.4093,1.0,8.0,75.52000000000001,0.6253983978873013,7.0
7419,Cl[H].CN1N=C(N)C(Cl)=C1,MCULE-7216182284,H08P060,168.02700000000004,1.0775,1.0,3.0,43.84,0.6292398677716067,0.0
7420,C1(SC2=C(C=CC3=CC=CC=C23)N=1)NC(=O)C1=CC=C(C=C1)C(C1=CC=CC=C1)=O,MCULE-4132015723,H30P500,408.48200000000014,5.932800000000005,1.0,4.0,59.06,0.3748654632308238,4.0
7421,C(/OC1=CC=C(C=C1)Cl)(=C\C1=CC=C(C=C1)OC)\C(N)=O,MCULE-1385272861,H21P320,303.74500000000006,3.253800000000002,1.0,3.0,61.55,0.6810268430664194,5.0
7422,C1(=C(C)N(C(C(OCC)=O)=C1)C)S(=O)(=O)NCC1=CC=C(C)O1,MCULE-9454961750,H23P180,340.4010000000001,1.89014,1.0,6.0,90.54,0.8110641494531223,6.0
7423,COC1=CC=C(C=C1)NC1=C(C(C)=NC(NC2C=CC(=CC=2)N(C)C)=N1)N(=O)=O,MCULE-3355202661,H29P420,394.4350000000001,4.255020000000003,2.0,8.0,105.45000000000002,0.4523902105155908,7.0
7424,CN1C(C(NC2SC=C(C3OC=CC=3)N=2)=O)=CC(Br)=C1,MCULE-1239433746,H20P370,352.213,3.756400000000002,1.0,5.0,60.06,0.7809144273647347,3.0
7425,C(F)(F)(F)C1=CC=C(N=C1)NCC1N=CN=C(N2CCOCC2)C=1,MCULE-5340367148,H24P230,339.3210000000002,2.3391,1.0,6.0,63.17,0.9224929880497846,4.0
7426,N1(CC(=O)NC(C(C)CC)C(O)=O)C(=O)C=C2C(CCCC2)=N1,MCULE-2056739719,H23P070,321.3770000000001,0.7375999999999998,2.0,5.0,101.29,0.8044279702514043,6.0
7427,C12CCC3=C(C=CC(OC)=C3)C=1NN=C2C(NCCCN1CCN(CC1)C1C=CC(=CC=1)F)=O,MCULE-5824013292,H34P320,463.5570000000002,3.265100000000001,2.0,5.0,73.49000000000001,0.5264732086433896,7.0
7428,FC1=C(F)C=C(C(NC2=CC3=C(NC(N3)=O)C=C2)=O)C=C1,MCULE-9174604672,H21P230,289.24100000000004,2.3867000000000003,3.0,2.0,77.75,0.677049725454193,2.0
7429,C(C1ON=C(C2CC2)N=1)N1C2=C(C=CC=C2)SCC1,MCULE-5426773095,H19P300,273.3610000000001,3.059300000000002,0.0,5.0,42.16,0.8594563888521618,3.0
7430,O=C1C2(CCl)C(C)(C)C(CC2)C1,MCULE-7552849141,H12P260,186.682,2.6206000000000014,0.0,1.0,17.07,0.5758116807115142,1.0
7431,COC1=C(OCCCOC2=CC=CC=C2)C=CC(C)=C1,MCULE-8161833147,H20P380,272.34400000000005,3.8515200000000025,0.0,3.0,27.69,0.7164504791292559,7.0
7432,N1(CC(C2C=CC=CC=2)=O)C(C(=O)OCC)=CC(C2C=CC=CC=2)=N1,MCULE-2633665020,H25P360,334.37499999999994,3.609700000000002,0.0,5.0,61.19,0.510234966906417,6.0
7433,C1(CN(CC2=CC=CS2)C(=S)NC2=CC=C(OCC)C=C2)=CC2C(=CC3=C(OCO3)C=2)NC1=O,MCULE-5724392917,H34P500,493.6100000000003,5.116200000000004,2.0,6.0,75.82000000000001,0.3463602716939785,7.0
7434,S(=O)(=O)(NC1C=C(C)C=C(C)C=1)C1=CC2=C(CCN(C(C3CCC3)=O)C2)S1,MCULE-9342136467,H27P380,404.5570000000002,3.850540000000003,1.0,4.0,66.48,0.8416472343528619,4.0
7435,N(CC1=CC=CC(C)=C1)CC1=CC=C(C=C1)OC,MCULE-5237042876,H18P320,241.334,3.293420000000002,1.0,2.0,21.26,0.8669383652089558,5.0
7436,C1(C2=CC=CC(OC)=C2)=CN=C(C=O)S1,MCULE-9563704705,H15P260,219.265,2.6312000000000006,0.0,4.0,39.19,0.7447908609997388,3.0
7437,C1(SC(C)C(=O)NC2=CC=CC(Cl)=C2)NC2=C(C=CC=C2)N=1,MCULE-9450385490,H22P430,331.8280000000001,4.335600000000003,2.0,3.0,57.78,0.6992537917575665,4.0
7438,N1(CCCC(C1)N(C1CCOCC1)C(C)=O)C(=O)CC1=CC=CC=C1F,MCULE-4748360203,H26P230,362.4450000000001,2.3867000000000003,0.0,3.0,49.85,0.8263754850038278,4.0
7439,C1(=CC2=CC=C(C3C=CC=CC=3C(O)=O)O2)C(=O)NC(N(CC=C)C1=O)=O,MCULE-2073113095,H27P220,366.3290000000002,2.2926,2.0,5.0,116.92,0.4763084826929128,5.0
7440,C1(SC2=C(C=CC(OCC)=C2)N=1)N1CC(CC1=O)C(NCCN1C=NC=N1)=O,MCULE-7965157834,H28P140,400.4640000000001,1.4558,1.0,8.0,102.24,0.6441205707645358,7.0
7441,N1(CCC(=O)NC2SCCN=2)C(=O)C(SC1=S)=CC1=CC=C(C=C1)OCC,MCULE-6819808339,H27P280,421.5690000000001,2.8956000000000017,1.0,7.0,71.0,0.5625970691470757,6.0
7442,N1(CC(=O)NCC2C=CC(=C(OC)C=2)OC)C(=O)C=CC(N2CCC(CC2)C)=N1,MCULE-3323448895,H29P180,400.4790000000002,1.8132,1.0,7.0,85.69,0.7630373842976459,7.0
7443,C1(C2C=CC=CC=2NN=1)C(=O)N1CCC(CC1)CC1=CN=CC(=N1)C1=CN=CN1C,MCULE-1727217980,H30P280,401.4740000000001,2.848300000000001,1.0,6.0,92.59,0.5676184678803937,4.0
7444,N1(C2C=CC(=CC=2)C(=O)OCC(=O)C2=CC=C(C=C2)F)C(=O)C2C(C3CC2C=C3)C1=O,MCULE-5332215205,H31P310,419.4080000000001,3.1769000000000016,0.0,5.0,80.75,0.3218889152463426,5.0
7445,N1(C2C=CC(=CC=2)OC)C(SCC(=O)NC2C=CC=CC=2C2C=CC=CC=2)=NN=C1C1C=CC=CN=1,MCULE-3426142322,H36P500,493.59200000000016,5.735700000000005,1.0,7.0,81.92999999999999,0.2778757396225514,8.0
