,protein_name,compound_name,smiles,pocket_name,pocket_com,affinity
3351,6dlo,,FC1C=CC=C(N2C=CC(C)=N2)N=1,protein_center,"-18.041,-13.011,7.779",2.5447185
3352,6dlo,,C(=O)(C1CCCCO1)N1CCCC1,protein_center,"-18.041,-13.011,7.779",1.5334225
3353,6dlo,,C(NC(=O)NC1C=CC(=CC=1)C(C)=O)(C(F)(F)F)C(F)(F)F,protein_center,"-18.041,-13.011,7.779",2.6337743
3354,6dlo,,O=C(C1C=CC=CC=1)N[C@H]1CC[C@@H](NC(C2C=CC=CC=2)=O)C=C1C,protein_center,"-18.041,-13.011,7.779",4.338665
3355,6dlo,,NC1=C(C2=CCN(C(OC(C)(C)C)=O)CC2)C=CC(Br)=C1,protein_center,"-18.041,-13.011,7.779",3.553201
3356,6dlo,,FC1(CC(COC(C2NN=C(C3=CC4=C(OCO4)C=C3)C=2)=O)C1)F,protein_center,"-18.041,-13.011,7.779",3.1501772
3357,6dlo,,S(=O)(NC1=CC=C(C=C1)F)(C1SC(C(OC)=O)=C(Cl)C=1)=O,protein_center,"-18.041,-13.011,7.779",3.016931
3358,6dlo,,C1(=NC=CN=C1OC)NC(CC(C)(C)C)C1=CC=CN=C1,protein_center,"-18.041,-13.011,7.779",3.965032
3359,6dlo,,C1(S(=O)(=O)C2C=CC(=C(C)C=2)C)=C(N)N(C2=NC3C=CC=CC=3N=C12)C1C=CC(=C(OC)C=1)OC,protein_center,"-18.041,-13.011,7.779",5.6593943
3360,6dlo,,C12=CCC3C(C)(CCC4C(C(O)CCC34C)(C)C)C1(C)CCC1(CCC(C)C(C)C21)C(OC)=O,protein_center,"-18.041,-13.011,7.779",3.5519652
3361,6dlo,,NC1(CC1)C1C=CN=CC=1,protein_center,"-18.041,-13.011,7.779",1.6264863
3362,6dlo,,C1(OC2=C(C=C(C=C2)CC)N=1)C1=CC(=CC=C1O)NC(=S)NC(=O)C1C=CC(=C(C=1)N(=O)=O)OC,protein_center,"-18.041,-13.011,7.779",4.881818
3363,6dlo,,F[B-](F)(CCOC(=O)C)F,protein_center,"-18.041,-13.011,7.779",1.6491553
3364,6dlo,,N1(C2=CC=CC=C2F)C(C)=C(C=C1C)C=NNC(=O)CN(C1=CC=C(C=C1)C)S(C)(=O)=O,protein_center,"-18.041,-13.011,7.779",5.119897
3365,6dlo,,S(=O)(=O)(N1CCCN(CC1)C1C=CC(N(C2=CC=CC=C2)N=1)=O)C1C(C)=CC(=C(C)C=1)C,protein_center,"-18.041,-13.011,7.779",5.55013
3366,6dlo,,C1(C=CC(=CC=1OC)CNCC(O)=O)OC(C)C,protein_center,"-18.041,-13.011,7.779",2.0074172
3367,6dlo,,C1(=O)OC2=C(C=CC(=C2)S(=O)(=O)CCC(=O)NC2C=CC=C(Br)C=2)N1C,protein_center,"-18.041,-13.011,7.779",3.2502031
3368,6dlo,,C12N(CC3C=CC=CC=3)C(SC=1C(N(C1=CC=CC=C1)C(SCC1C=CN=CC=1)=N2)=O)=S,protein_center,"-18.041,-13.011,7.779",4.4688096
3369,6dlo,,N1(C2C=CC=CC=2)C(C2C=CC(=CC=2)OC)=NN=C1SC(CCCC)C(O)=O,protein_center,"-18.041,-13.011,7.779",2.6998749
3370,6dlo,,N1(C)C(CC(C)C)=C(C=C1C(OCC)=O)C=O,protein_center,"-18.041,-13.011,7.779",2.8595436
3371,6dlo,,OC(C(C1N=CSC=1)(F)F)=O,protein_center,"-18.041,-13.011,7.779",1.3832123
3372,6dlo,,Cl.NCC(C(O)=O)CC1=CC=C(Cl)C=C1,protein_center,"-18.041,-13.011,7.779",2.619298
3373,6dlo,,N1(CC(=O)NC2=CC=CC=C2C)C(=O)C(SC1=S)=CC(C)=CC1C=CC=CC=1,protein_center,"-18.041,-13.011,7.779",4.564309
3374,6dlo,,O/N=C1/C(=C2\C3C=CC(=CC=3NC\2=O)Br)/NC2C/1=CC=CC=2,protein_center,"-18.041,-13.011,7.779",3.1629477
3375,6dlo,,[NH+]1=C(C)C=C(C)N1CC(O)COC1=CC=CC(=C1)OCC(O)CN1C(C)=CC(C)=[NH+]1.[Cl-].[Cl-],protein_center,"-18.041,-13.011,7.779",3.0458133
3376,6dlo,,C1(C2=CC=CS2)=NOC(CNC(=O)C2C=CC(=CC=2C)C)=N1,protein_center,"-18.041,-13.011,7.779",3.9281416
3377,6dlo,,C12C(=O)N(CC3=CC=C(C=C3)F)C(N(C)C=1N=C1OC(C)=C(C)N21)=O,protein_center,"-18.041,-13.011,7.779",2.2935154
3378,6dlo,,C12N(C)C(=O)NC(=O)C=1N(C(NNC(C)=O)=N2)CCC1=CC=CC=C1,protein_center,"-18.041,-13.011,7.779",2.804212
3379,6dlo,,C1(=CC(F)=C(C=C1Cl)F)C(=O)NC1C=CN(CC)N=1,protein_center,"-18.041,-13.011,7.779",3.6640086
3380,6dlo,,N1(C2=C(Cl)C=CC(Cl)=C2)C(C2C=CC(=C(OC)C=2)OC)=C(C(C2C=CC(=C(OC)C=2)OC)=N1)C,protein_center,"-18.041,-13.011,7.779",5.4489307
3381,6dlo,,C1(C2=CC=CS2)OC(=O)C2C(=CC=C(Cl)C=2)N=1,protein_center,"-18.041,-13.011,7.779",3.0045195
3382,6dlo,,C(=CC1=CC=CC=C1)(C(=O)NCC1=CC=CO1)NC(=O)C1C=CC(=CC=1)OCC(C)C,protein_center,"-18.041,-13.011,7.779",5.030545
3383,6dlo,,C1(C)(C(NCCCOC)=O)CC(=NO1)C1=CC=C(C=C1)OC,protein_center,"-18.041,-13.011,7.779",3.1858068
3384,6dlo,,C1(C=COC=1C)C(=O)NC1CN(C(=O)C1)CC1C=CC(=CC=1)F,protein_center,"-18.041,-13.011,7.779",2.8919487
3385,6dlo,,S(=O)(=O)(N1CCCC(C2C=CC(=CN=2)CC2C=CC(=CC=2)F)C1)C1=CN(N=C1C)CC,protein_center,"-18.041,-13.011,7.779",4.9276266
3386,6dlo,,N12CC(CCC1=NN(C)C2=O)C(=O)N1CCC(CC1)OC1C=CC(=CC=1)C,protein_center,"-18.041,-13.011,7.779",3.35939
3387,6dlo,,N1(CC(O)=NC2C=CC=CC1=2)C(=O)NC1C=CC=C(Cl)C=1,protein_center,"-18.041,-13.011,7.779",3.939332
3388,6dlo,,CC(N1C(NC(C2=CC3=C(N=CC=C3)C=C2)=O)=CC=N1)C,protein_center,"-18.041,-13.011,7.779",3.3453555
3389,6dlo,,C(=O)(C1=CC=CO1)N1CCC(CC1)COC1C=CC(=CC=1)C(=O)N1CCOCC1,protein_center,"-18.041,-13.011,7.779",4.0316863
3390,6dlo,,Cl.O=C(CN(CC)CC)OC1C=CC(NC(=O)C)=CC=1,protein_center,"-18.041,-13.011,7.779",3.2355778
3391,6dlo,,C1(SCC(N)=O)=NC=CN1CC1C=CC=CC=1OC,protein_center,"-18.041,-13.011,7.779",2.630314
3392,6dlo,,CC(N1CC(C(N2CCN(C(C3SC(C)=CC=3)=O)CC2)=O)C1)=O,protein_center,"-18.041,-13.011,7.779",2.3464935
3393,6dlo,,Cl.N#CC1C=CC(OCCCCN2CCC(C(C)C2)C)=CC=1,protein_center,"-18.041,-13.011,7.779",3.8067293
3394,6dlo,,N(C(=O)C(C)(C)C)C(=S)NC1=CC=C(C=C1)C(NCC)=O,protein_center,"-18.041,-13.011,7.779",3.7721217
3395,6dlo,,NC1=C(S(F)(=O)=O)C=C(Cl)C=C1,protein_center,"-18.041,-13.011,7.779",2.4875739
3396,6dlo,,CN1N=C(C(F)(F)F)C(NC(N2CC=C(C(C)(C)C)CC2)=O)=C1,protein_center,"-18.041,-13.011,7.779",4.5378017
3397,6dlo,,C1(=CC2=C(C=CC=C2)O1)C(=O)NN=CC1=CC=CC2C=CC=CC1=2,protein_center,"-18.041,-13.011,7.779",4.241416
3398,6dlo,,C1(C=C(Br)C=CC=1OCC(C)C)C(=O)NC1=CC=C(N=C1)Cl,protein_center,"-18.041,-13.011,7.779",4.7321243
3399,6dlo,,C1=CC(Cl)=CC=C1C1N=C2N(C=C(Cl)C=C2)C=1CC(O)=N,protein_center,"-18.041,-13.011,7.779",4.4212756
3400,6dlo,,N1(CCC[C@]2([H])[C@@]1([H])[C@@H](C1=CC=C(C=C1)F)CN2)C(CCCOC1C=CC=CC=1C)=O,protein_center,"-18.041,-13.011,7.779",4.262166
3401,6dlo,,N1NC2C=CC=CC=2C(=O)N=1,protein_center,"-18.041,-13.011,7.779",1.4540873
3402,6dlo,,O=C(C1C=C(OC2CCCCC2)C=CC=1)N1CC2(CC(=O)NC2)CCC1,protein_center,"-18.041,-13.011,7.779",3.9197447
3403,6dlo,,[N+]1(C=CC(=CC=1)N(C)C)CC(=O)C1=CC=CS1,protein_center,"-18.041,-13.011,7.779",2.887819
3404,6dlo,,CC(N1C2(CN(C(=O)C)C2)C(C(N2CCN(C)CC2)=O)C2C(=CC=CC=2)C1=O)C,protein_center,"-18.041,-13.011,7.779",3.154554
3405,6dlo,,S(=O)(=O)(C1C=CC(=CC=1)OCC(=O)NCC1=CC=CC=C1OC)N1CCCC1,protein_center,"-18.041,-13.011,7.779",4.0017114
3406,6dlo,,C1(C(C)=NOC=1C)C(=O)N1CCC2(CC1)OCCC(C2)N1CCN(CC1)CC(C)C,protein_center,"-18.041,-13.011,7.779",3.2444127
3407,6dlo,,C1(=NC(C)=CC(N2CC(C2)C2=CC=CC=N2)=N1)C1C=CC=CC=1O,protein_center,"-18.041,-13.011,7.779",3.5232835
3408,6dlo,,C12NN=C(C3=C(C)C=C(C=C3O)C)C=1C(N(CCO)C2=O)C1=CC=C(C=C1)Br,protein_center,"-18.041,-13.011,7.779",4.009818
3409,6dlo,,C(=O)(N1CCN(CC1)C1C=CC=C(C)C=1C)C(C)=CC1C=CC=CC=1,protein_center,"-18.041,-13.011,7.779",3.8806086
3410,6dlo,,CC(N1N=CC(C(N2C3=C(C=CC=C3)CC2)=O)=C1)C,protein_center,"-18.041,-13.011,7.779",2.4218578
3411,6dlo,,C12CN(CCC=1N=C(C(C#N)=C2C1C=NC(=NC=1)OC)N)C1=CC=C(C=C1)C,protein_center,"-18.041,-13.011,7.779",5.1947823
3412,6dlo,,C(C(C1C=CC(=CC=1)Cl)NC1=CC=C(C=C1)F)C(=O)C1=CC=C(C=C1)Br,protein_center,"-18.041,-13.011,7.779",4.7026844
3413,6dlo,,C12=CC(=NN1C=CN=C2N1CCCC(C(NCCCCC)=O)C1)C1C=CC(=CC=1C)C,protein_center,"-18.041,-13.011,7.779",5.9332247
3414,6dlo,,N(=O)(=O)C1=CC=C(C=C1C)C(=O)NC1=CC=C(C(C)=C1)NC(C1=CC=CC=C1)=O,protein_center,"-18.041,-13.011,7.779",5.718506
3415,6dlo,,S(C)(=O)(=O)N(C1C=CC=CC=1)CC1C=CC(=CC=1)C(=O)NC1C=CC2=C(OCO2)C=1,protein_center,"-18.041,-13.011,7.779",4.372694
3416,6dlo,,C1(CCC(=O)NCC2=CC=C(C=C2)Cl)=C(C)C2=CC=C(C=C2OC1=O)O,protein_center,"-18.041,-13.011,7.779",3.9321227
3417,6dlo,,O[C@@H]1CCCCCCCCCC[C@H]1SCC,protein_center,"-18.041,-13.011,7.779",3.5378125
3418,6dlo,,C(C#N)(=CC1=CC=C(C2C=CC(=CC=2)C(OCC)=O)O1)C(=O)NC1=CC=C(C=C1)OC1=CC=CC=C1,protein_center,"-18.041,-13.011,7.779",6.3775206
3419,6dlo,,N1(C)C(CNC2=CC=CC(Cl)=C2)=NN=C1SCC(=O)NC1C=CC=C(C=1)C(OCC)=O,protein_center,"-18.041,-13.011,7.779",4.021103
3420,6dlo,,C1C2=C(C=C(N)C=C2)C=C(C)N=1,protein_center,"-18.041,-13.011,7.779",3.5071564
3421,6dlo,,N1(CCC(=O)OC2C=CC(=CC=2)C(OC)=O)C(=O)C2C(C3C4C(=CC=CC=4)C2C2=C3C=CC=C2)C1=O,protein_center,"-18.041,-13.011,7.779",3.7946146
3422,6dlo,,NCC(CN1N=CC(Cl)=C1)(F)F,protein_center,"-18.041,-13.011,7.779",2.858034
3423,6dlo,,C(F)(F)(C(F)F)OC1C=CC=C(C=1)C(=O)COC1C=CC=CC=1,protein_center,"-18.041,-13.011,7.779",3.9914553
3424,6dlo,,N1N(C2=CC=C(C=C2)C)C(=O)C=C(OC)C=1C(OC)=O,protein_center,"-18.041,-13.011,7.779",2.9690194
3425,6dlo,,C(CCC1=CC=NC=C1)(N)=S,protein_center,"-18.041,-13.011,7.779",2.1210055
3426,6dlo,,N(=O)(=O)C1C=CC(=C(O)C=1)NC(=O)C(CC)OC1C=CC(=CC=1C(C)(C)CC)C(C)(C)CC,protein_center,"-18.041,-13.011,7.779",5.082399
3427,6dlo,,C1(CN(C)C(=O)CSC2C=CC=CC=2NC(C)=O)C(C)=NN(C)C=1C,protein_center,"-18.041,-13.011,7.779",3.2459607
3428,6dlo,,C(NN)(=O)C(C)(C)OC1C=CC(=CC=1)Br,protein_center,"-18.041,-13.011,7.779",2.8408768
3429,6dlo,,C1(=O)N(C=CN=C1NC(=O)NC1C=CC=CC=1)C1C=CC=C(OC)C=1,protein_center,"-18.041,-13.011,7.779",3.8832338
3430,6dlo,,CN(C1=CC=CC=C1)C(CN1C(C2=CC=CC=C2)CN(C)CC1)=O,protein_center,"-18.041,-13.011,7.779",3.6976688
3431,6dlo,,C1(N=C(C)C=C(N2CCN(CC2)C(=O)[C@H]2CC3C=CC=CC=3CN2)N=1)C1C=CC=CC=1O,protein_center,"-18.041,-13.011,7.779",3.9698935
3432,6dlo,,C1(=CC=C2CN(CCCN12)C(C1=CC=CC=C1)=O)C(=O)N1CCOCC1,protein_center,"-18.041,-13.011,7.779",3.2349703
3433,6dlo,,O[C@H]1C=C[C@H](O)CC1,protein_center,"-18.041,-13.011,7.779",1.837491
3434,6dlo,,CC(C1CCC(CN2CCC(C(N)=O)(O)CC2)CC1)(C)C,protein_center,"-18.041,-13.011,7.779",3.5016124
3435,6dlo,,N1(C2C=CC(=C(Cl)C=2)C)CC(CC1=O)C1=NN=C(NC(=O)CCSC2C=CC(=CC=2)C)S1,protein_center,"-18.041,-13.011,7.779",4.2971964
3436,6dlo,,C1(=NC2C=CC(=CC=2)C)SC(C(=O)N1CC)=CNC1C=CC(=CC=1)C,protein_center,"-18.041,-13.011,7.779",4.6298685
3437,6dlo,,C(C1C=CC(OC)=NC=1)(=O)NC(C1C=C(Cl)C(Cl)=CC=1)C,protein_center,"-18.041,-13.011,7.779",4.679143
3438,6dlo,,C1(CN(C)CCN2C=NC=N2)C2CCCCC=2NN=1.OC(C(F)(F)F)=O,protein_center,"-18.041,-13.011,7.779",3.2299209
3439,6dlo,,CC1=NC(NC(C2=C(C(F)(F)F)C=CC=N2)=O)=NC=C1,protein_center,"-18.041,-13.011,7.779",2.3941817
3440,6dlo,,C1(C(NCCCN(CC)CC)=O)=C(C)ON=C1C1=CC=C(Br)S1,protein_center,"-18.041,-13.011,7.779",3.735864
3441,6dlo,,C1(C(C)NC2=CN=CC(C(=O)N3CCCC3)=N2)NC2=C(C=CC=C2)N=1,protein_center,"-18.041,-13.011,7.779",3.9189496
3442,6dlo,,C1(=CC(Br)=CC=C1OCCC)C(=O)NNC(=O)C1=CC=C(C=C1)NC(C)=O,protein_center,"-18.041,-13.011,7.779",4.626603
3443,6dlo,,N1C2C=C(C=CC=2OC=1C1C=CC(=CC=1)Cl)NC(=O)C1=CC=CC(OCCCC)=C1,protein_center,"-18.041,-13.011,7.779",5.3608007
3444,6dlo,,C12C(C(C)C)N(CCC=1C1=C(C=CC=C1)N2)CC1C=NN2C=CC=NC=12,protein_center,"-18.041,-13.011,7.779",4.8581066
3445,6dlo,,CC1C(CC(N2C3C(CCCC3)OCC2)=O)=C(C)NN=1,protein_center,"-18.041,-13.011,7.779",2.7482815
3446,6dlo,,C1(NC(=S)N(C)CC2=CN(N=C2C)CC)SC(=C(C)C=1C(OC)=O)C(=O)N(CC)CC,protein_center,"-18.041,-13.011,7.779",3.8613935
3447,6dlo,,N12N=C(SC1=NN=C2C1CCCN(C1)S(C)(=O)=O)C1=CC=CC=C1,protein_center,"-18.041,-13.011,7.779",3.3020482
3448,6dlo,,C1(C(OC)=O)NC2=C(C=C(C=C2)Cl)C=1NC(=O)CN1CCN(CC1)CC1=CC=CC=C1,protein_center,"-18.041,-13.011,7.779",4.8881197
3449,6dlo,,CC(CN(C(NCC(N1CCCC1)=O)=O)C)C,protein_center,"-18.041,-13.011,7.779",3.2288795
3450,6dlo,,C1(SC=C(CC(O)=O)N=1)NC(C1CCCC1)=O,protein_center,"-18.041,-13.011,7.779",2.2596598
3451,6dlo,,N1(CC2=C(C=NC(C3=CC=CC=C3)=N2)C1)C(=O)CN1C[C@H]2C[C@@H]1CC2,protein_center,"-18.041,-13.011,7.779",4.079144
3452,6dlo,,C1(C=NNC=1C1=CC=C(C=C1)OCCCC)C(=O)NC1CCN(CC1)CC1C=CC=CC=1,protein_center,"-18.041,-13.011,7.779",5.29502
3453,6dlo,,C1(N(C(C)C)C(C)C)C(C=1N(C(C)C)C(C)C)=O,protein_center,"-18.041,-13.011,7.779",3.464518
3454,6dlo,,N1C(C)=NOC=1C1C=CC2=C(SC=N2)C=1,protein_center,"-18.041,-13.011,7.779",2.2940729
3455,6dlo,,C1(CN(CCO)C2CCN(CC2)C2C=CC(=C(F)C=2)F)=NC=CN1C,protein_center,"-18.041,-13.011,7.779",3.3807187
3456,6dlo,,N1=C(C(NCCCOC)=NC2=NON=C12)N1CCN(CC1C)C1=CC=C(C=C1)OC,protein_center,"-18.041,-13.011,7.779",3.4270675
3457,6dlo,,N#CC1C=CC(=CC=1)CN(CCO)CC1=CC=CS1,protein_center,"-18.041,-13.011,7.779",3.0722003
3458,6dlo,,NOCC#C,protein_center,"-18.041,-13.011,7.779",2.0080078
3459,6dlo,,C1(C=NN(CC)C=1C)C(=O)N1CCC(=CC1)N1C2C=CC=CC=2C(=O)N=C1CC,protein_center,"-18.041,-13.011,7.779",3.615978
3460,6dlo,,C12C=C(C=CC=1OCO2)C=NC1=CC(Cl)=CC(Cl)=C1,protein_center,"-18.041,-13.011,7.779",4.725762
3461,6dlo,,C12NC3CC(C)(C)CC(=O)C=3C(C3=CC=C(C=C3)SC)N1N=C(SCC)N=2,protein_center,"-18.041,-13.011,7.779",3.8460119
3462,6dlo,,CN1C2C(CCN(C3C(Br)=CC(N(=O)=O)=CN=3)C2)OCC1,protein_center,"-18.041,-13.011,7.779",2.5287228
3463,6dlo,,CN(CC1N(C)C(C)=NN=1)CCC1=CC=NC=C1,protein_center,"-18.041,-13.011,7.779",2.1295722
3464,6dlo,,C1(C2CC2)=NC=C(C)N1C1CCN(C(=O)CC2C3C=CC=CC=3NC=2)C1,protein_center,"-18.041,-13.011,7.779",3.2972252
3465,6dlo,,O=C(N1CC=C(C2=CC=CC=C2)CC1)CC1N=C(C2OC=CC=2)SC=1,protein_center,"-18.041,-13.011,7.779",3.5480766
3466,6dlo,,N1(CC=C)C(COC)=NN=C1SCC(=O)NC1=C(C=CC=C1F)F,protein_center,"-18.041,-13.011,7.779",3.6069162
3467,6dlo,,N1(C2C=CC(=CC=2)F)C(C)=NN=C1SCC(=O)N1CCCCCC1,protein_center,"-18.041,-13.011,7.779",3.6129646
3468,6dlo,,C1(C(C2C=CC(C)=CC=2)N2CCN(CC2)C2C=CC(=CC=2)F)=NN=NN1CCOC,protein_center,"-18.041,-13.011,7.779",4.4137187
3469,6dlo,,C(=O)(C(C)(C)C)N1CCC(CC1)(CC1C=CC=C(C=1)C1=CC=CS1)C(NC)=O,protein_center,"-18.041,-13.011,7.779",4.949203
3470,6dlo,,CC1=C2C=CC(=O)NC2=NC=C1,protein_center,"-18.041,-13.011,7.779",2.5056703
3471,6dlo,,FC1C(C#N)=CC=C(C2CCNCC2)C=1,protein_center,"-18.041,-13.011,7.779",2.4885862
3472,6dlo,,CCC(NC(C1=C(OC2=CC=CC=C2)C=CC=C1)=O)C,protein_center,"-18.041,-13.011,7.779",2.985069
3473,6dlo,,C12COC3(CC=1N(N=C2C(NCCC)=O)C)CCN(CC3)C(CC)=O,protein_center,"-18.041,-13.011,7.779",3.033537
3474,6dlo,,N1C(=O)C(C)=NNC=1NN=C(C)C(C)(C)C,protein_center,"-18.041,-13.011,7.779",2.5580802
3475,6dlo,,CC(C1CN(S(C2SC(Cl)=C(C)C=2)(=O)=O)CC1)O,protein_center,"-18.041,-13.011,7.779",4.472451
3476,6dlo,,N(C1C=CC=CC=1F)C(COC1=CC=C(C=C1CO)Br)=O,protein_center,"-18.041,-13.011,7.779",3.6318629
3477,6dlo,,C1(N=CC=C(OCC)N=1)N1CCCC2(CCNC2)C1.Cl.Cl,protein_center,"-18.041,-13.011,7.779",2.161055
3478,6dlo,,S(=O)(=O)(N1CCC2(CC1)OCCO2)C1=C(C)SC(=C1)C1ON=C(C2C=CC=CC=2)N=1,protein_center,"-18.041,-13.011,7.779",4.1394534
3479,6dlo,,C1(C(=O)NC2=CC=C(C=C2)C2NC3=C(C=CC=C3)N=2)=C(Cl)C2C(=C(C=CC=2)N(=O)=O)S1,protein_center,"-18.041,-13.011,7.779",5.9465036
3480,6dlo,,C(/N)(\C1C=CC=NC=1)=N/OC(COC1=CC=C(C(C)=C1)Cl)=O,protein_center,"-18.041,-13.011,7.779",4.970455
3481,6dlo,,COC[C@@H]1[C@@H](O)[C@@H](O)[C@H](NCC2C=CC=C(C(F)(F)F)C=2)C1.Cl,protein_center,"-18.041,-13.011,7.779",2.4350016
3482,6dlo,,S1(=O)(=O)C2C=CC=CC=2C(NN=CC2=CC=C(C(OC)=C2)OC(C2=CC=CC=C2)=O)=N1,protein_center,"-18.041,-13.011,7.779",3.1837177
3483,6dlo,,S(C1=CC=CC=C1)(=O)(=O)NC1=CC=CC(=C1)C(=O)NCC1CCCO1,protein_center,"-18.041,-13.011,7.779",3.825516
3484,6dlo,,N1(CCC2=C(N=CN2)C1C1C=C(OC)C=C(OC)C=1)C(=O)NC1=CC=CC=C1C(O)=O,protein_center,"-18.041,-13.011,7.779",3.146473
3485,6dlo,,C12C(=O)N(CC(N)=O)C=NC=1C1=C(N=C(C3CCCC1=3)C1CCCCC1)S2,protein_center,"-18.041,-13.011,7.779",4.42065
3486,6dlo,,C1(NC(COC2=CC=C(C=C2C)Cl)=O)=NN=C(CCCC)S1,protein_center,"-18.041,-13.011,7.779",4.21703
3487,6dlo,,C1(N)=NC=C(N2C[C@@H](C)N(C)C[C@@H]2C)C=C1,protein_center,"-18.041,-13.011,7.779",3.049014
3488,6dlo,,S(=O)(=O)(N1CCOCC1)C1=CN(C(C(=O)NC2=CC=CC(CC)=C2)=C1)C,protein_center,"-18.041,-13.011,7.779",3.9681933
3489,6dlo,,C12C(=O)CC(CC=1NC1C(=CC=CC=1)NC2C1=CC=C(C(=C1)N(=O)=O)C)C1=CC=C(C=C1)OCCC,protein_center,"-18.041,-13.011,7.779",5.150276
3490,6dlo,,C12C=C(C=CC=1C1=C(C=CC=C1)C2)NC1=CC=NC=C1N,protein_center,"-18.041,-13.011,7.779",4.710679
3491,6dlo,,N1(C2C(=CC=CC=2F)F)C2CCCC(=O)C=2C(C(C#N)=C1N)C1C=CC=C(OC)C=1,protein_center,"-18.041,-13.011,7.779",3.9721167
3492,6dlo,,N(=O)(=O)C1=CC=C(C=C1)C=CC(=O)NNC(COC1=CC=CC=C1Cl)=O,protein_center,"-18.041,-13.011,7.779",3.4173663
3493,6dlo,,COC1=C(OC)C=C(C2N=C(NC(COC3=CC=C(F)C=C3)=O)SC=2)C=C1,protein_center,"-18.041,-13.011,7.779",4.671973
3494,6dlo,,OC(C1=CC=C(SC2=NC=CC=C2)C=C1)=O,protein_center,"-18.041,-13.011,7.779",2.2404208
3495,6dlo,,N1C2CCN(CC=2C=NC=1C1CCCCN1)CC1=CC=C(C=C1)OCC,protein_center,"-18.041,-13.011,7.779",3.713157
3496,6dlo,,C1(C=CN(CC(=O)NC2N(C)N=C(C(C)C)C=2)N=1)C1N(C)N=CN=1,protein_center,"-18.041,-13.011,7.779",3.7856417
3497,6dlo,,C1(=CC2=CC=C(C=C2)OC)C(=O)NN(C2=CC=CC(C)=C2)C1=O,protein_center,"-18.041,-13.011,7.779",4.2503448
3498,6dlo,,N1C2=C(C=C1C(=O)NC1=CC=CC(Cl)=C1)C=CC1C=CC(C)=NC2=1,protein_center,"-18.041,-13.011,7.779",5.1262507
3499,6dlo,,C1(=NN=C(SCC(=O)NC2C=CC(=CC=2OC)OC)N1C)C1=NON=C1NC(C)=O,protein_center,"-18.041,-13.011,7.779",3.456769
3500,6dlo,,N1(CC(=O)NC2C(OC)=CC=C(OC)C=2)C(=O)C=CC(C2=CC=CS2)=N1,protein_center,"-18.041,-13.011,7.779",4.167435
3501,6dlo,,C1(C(=O)N(C)C)=C(N)C2=C(N=C(C=C2)C2CCCCN2)S1,protein_center,"-18.041,-13.011,7.779",2.9395814
3502,6dlo,,N12N=C(SC1=NN=C2C1=C(C)N=C2C=CC=CN12)C1C=CC=CC=1Br,protein_center,"-18.041,-13.011,7.779",4.6685357
3503,6dlo,,O=C(C1CN(C(NC2CCCC2)=O)CCC1)NCC1CCC1,protein_center,"-18.041,-13.011,7.779",3.5042713
3504,6dlo,,C(=O)(C1C=CC=C(F)C=1)N1CCN(CC1)C1=CC=C(C(C)=C1)C,protein_center,"-18.041,-13.011,7.779",4.1610065
3505,6dlo,,C(=O)(N1CCC(CC1)OC1C=CC(=CC=1)Cl)C1CCN(CCOC)C1,protein_center,"-18.041,-13.011,7.779",3.6668158
3506,6dlo,,N1(CCOC2C(C)=NON=2)N=NN=C1N,protein_center,"-18.041,-13.011,7.779",1.6783538
3507,6dlo,,N(C(=O)C1CC1)C(=S)NC1C=CC(=CC=1)C(=O)NC1C=CC=C(C=1)C(F)(F)F,protein_center,"-18.041,-13.011,7.779",4.232808
3508,6dlo,,N1(CC(=O)NC2=CC=C(C=C2)Br)C2=CC=CC=C2N=C(CCC(NCC)=O)C1=O,protein_center,"-18.041,-13.011,7.779",3.9759083
3509,6dlo,,C1(=CC=CC=C1)CO[C@@H](C)[C@@H](N)C(=O)O,protein_center,"-18.041,-13.011,7.779",1.8169302
3510,6dlo,,C1N(C(=S)NC2C=CC=CC=2)CCS1,protein_center,"-18.041,-13.011,7.779",2.78158
3511,6dlo,,C1(C(=O)C2=CC=C(C=C2)OC)C(C2C=CC=C(O)C=2)N(C(=O)C=1O)CCCOC,protein_center,"-18.041,-13.011,7.779",2.4641006
3512,6dlo,,CC1=C2C(SC(=N2)NC(C2=C(N3CCOCC3)N=CC=C2)=O)=CC=C1,protein_center,"-18.041,-13.011,7.779",4.3524556
3513,6dlo,,S(C1=CC=C(O)C=C1)C1C=CC=CC=1CNC,protein_center,"-18.041,-13.011,7.779",2.7385228
3514,6dlo,,N1(CCN2C(COCC2)C1)C(=O)CCS(C)(=O)=O,protein_center,"-18.041,-13.011,7.779",1.2724867
3515,6dlo,,C1(=CC(=CC=C1F)NC(=O)N[C@H]1CC[C@@H](N)C1)C(F)(F)F,protein_center,"-18.041,-13.011,7.779",3.1371336
3516,6dlo,,C1(SC2C(=C(C)C=C(Br)C=2C)N=1)NC(C(CCC)Br)=O,protein_center,"-18.041,-13.011,7.779",3.6190436
3517,6dlo,,N1=CC(CCC)=CC(O)=C1,protein_center,"-18.041,-13.011,7.779",1.8536638
3518,6dlo,,COCCN1C(=O)CC(C(N(CC(C)C)CC(C)C)=O)C1,protein_center,"-18.041,-13.011,7.779",2.9726915
3519,6dlo,,N1(C2CCCCC2)C2=NC=CC=C2N=C1CSCC(=O)N1CCN(CC1)CCC,protein_center,"-18.041,-13.011,7.779",3.7317386
